season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,DAL,5,00-0033045,RB,Ezekiel Elliott,Ezekiel,Elliott,,,,Cramps,,Full Participation in Practice,2024-10-04T19:51:38Z
2024,REG,DAL,5,00-0039410,WR,Ryan Flournoy,Ryan,Flournoy,,,,Cramps,,Full Participation in Practice,2024-10-04T19:51:46Z
2024,REG,DAL,5,00-0033877,S,Malik Hooker,Malik,Hooker,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-02T19:45:27Z
2024,REG,DAL,5,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-02T19:45:57Z
2024,REG,DAL,5,00-0033928,CB,Jourdan Lewis,Jourdan,Lewis,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-02T19:45:42Z
2024,REG,DAL,5,00-0039900,DE,Marshawn Kneeland,Marshawn,Kneeland,Knee,,Out,,,"
    ",2024-10-07T02:28:52Z
2024,REG,DAL,5,00-0031236,WR,Brandin Cooks,Brandin,Cooks,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-04T19:52:52Z
2024,REG,DAL,5,00-0036932,DE,Micah Parsons,Micah,Parsons,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-04T19:53:37Z
2024,REG,DAL,5,00-0036361,CB,Trevon Diggs,Trevon,Diggs,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-10-04T19:52:31Z
2024,REG,DAL,5,00-0039341,T,Tyler Guyton,Tyler,Guyton,Knee,,Questionable,Shoulder,,Full Participation in Practice,2024-10-07T02:47:10Z
2024,REG,DAL,5,00-0039387,CB,Caelen Carson,Caelen,Carson,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-04T19:52:31Z
2024,REG,DAL,5,00-0039352,LB,Marist Liufau,Marist,Liufau,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2024-10-04T19:52:31Z
2024,REG,DAL,5,00-0031402,G,Zack Martin,Zack,Martin,Cramps,,Questionable,Not injury related - resting player,,Limited Participation in Practice,2024-10-07T04:16:46Z
2024,REG,DEN,5,00-0033943,WR,Josh Reynolds,Josh,Reynolds,,,,Foot,,Full Participation in Practice,2024-10-04T20:39:29Z
2024,REG,DEN,5,00-0038605,S,J.L. Skinner,J.L.,Skinner,,,,Ankle,,Full Participation in Practice,2024-10-04T20:39:29Z
2024,REG,DEN,5,00-0034278,CB,Tremon Smith,Tremon,Smith,,,,Hand,,Full Participation in Practice,2024-10-04T20:39:29Z
2024,REG,DEN,5,00-0038796,T,Alex Palczewski,Alex,Palczewski,Ankle,,Out,,,"
    ",2024-10-06T23:09:42Z
2024,REG,DEN,5,00-0037085,RB,Tyler Badie,Tyler,Badie,Back,,Out,Back,,Did Not Participate In Practice,2024-10-04T20:39:43Z
2024,REG,DEN,5,00-0037278,C,Luke Wattenberg,Luke,Wattenberg,Ankle,,Questionable,,,"
    ",2024-10-06T23:10:02Z
2024,REG,GB,5,00-0036264,QB,Jordan Love,Jordan,Love,,,,Knee,,Full Participation in Practice,2024-10-04T20:00:00Z
2024,REG,GB,5,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Toe,,Limited Participation in Practice,2024-10-04T20:00:00Z
2024,REG,GB,5,00-0037075,DT,Devonte Wyatt,Devonte,Wyatt,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-04T20:01:19Z
2024,REG,GB,5,00-0037816,WR,Romeo Doubs,Romeo,Doubs,Not injury related - personal matter,,Doubtful,Not injury related - personal matter,,Did Not Participate In Practice,2024-10-04T20:00:51Z
2024,REG,GB,5,00-0038124,WR,Christian Watson,Christian,Watson,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-10-04T20:01:12Z
2024,REG,GB,5,00-0036904,CB,Robert Rochell,Robert,Rochell,Neck,,Questionable,,,"
    ",2024-10-06T21:09:15Z
2024,REG,GB,5,00-0039144,TE,Luke Musgrave,Luke,Musgrave,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-10-04T20:00:33Z
2024,REG,GB,5,00-0034728,CB,Jaire Alexander,Jaire,Alexander,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-04T20:00:33Z
2024,REG,GB,5,00-0039850,LB,Edgerrin Cooper,Edgerrin,Cooper,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-10-04T20:00:33Z
2024,REG,GB,5,00-0037094,DT,Jonathan Ford,Jonathan,Ford,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-10-04T20:00:33Z
2024,REG,GB,5,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-04T20:00:33Z
2024,REG,GB,5,00-0039904,T,Jordan Morgan,Jordan,Morgan,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-04T20:00:33Z
2024,REG,GB,5,00-0038408,CB,Carrington Valentine,Carrington,Valentine,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-04T20:00:33Z
2024,REG,HOU,5,00-0038977,WR,Tank Dell,Tank,Dell,,,,Chest,,Full Participation in Practice,2024-10-04T19:00:03Z
2024,REG,HOU,5,00-0039857,T,Blake Fisher,Blake,Fisher,,,,Illness,,Full Participation in Practice,2024-10-04T19:00:18Z
2024,REG,HOU,5,00-0038936,C,Juice Scruggs,Juice,Scruggs,,,,Hip,,Full Participation in Practice,2024-10-04T18:59:53Z
2024,REG,HOU,5,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Ankle,,Full Participation in Practice,2024-10-04T18:59:46Z
2024,REG,HOU,5,00-0039603,RB,British Brooks,British,Brooks,Knee,,Out,,,"
    ",2024-10-06T18:46:02Z
2024,REG,HOU,5,00-0036554,WR,Nico Collins,Nico,Collins,Hamstring,,Out,,,"
    ",2024-10-06T18:46:09Z
2024,REG,HOU,5,00-0033876,DE,Derek Barnett,Derek,Barnett,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-10-04T19:01:59Z
2024,REG,HOU,5,00-0027881,DE,Jerry Hughes,Jerry,Hughes,Hip,,Out,Hip,,Did Not Participate In Practice,2024-10-04T19:02:05Z
2024,REG,HOU,5,00-0033897,RB,Joe Mixon,Joe,Mixon,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-04T19:02:11Z
2024,REG,HOU,5,00-0031298,S,Jimmie Ward,Jimmie,Ward,Groin,,Out,Groin,,Full Participation in Practice,2024-10-06T18:46:30Z
2024,REG,HOU,5,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,Illness,,Questionable,,,"
    ",2024-10-05T19:45:16Z
2024,REG,HOU,5,00-0037457,LB,Jake Hansen,Jake,Hansen,Back,,Questionable,Back,,Did Not Participate In Practice,2024-10-04T19:01:04Z
2024,REG,HOU,5,00-0035234,T,Tytus Howard,Tytus,Howard,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-10-04T19:01:04Z
2024,REG,HOU,5,00-0037459,DT,Kurt Hinish,Kurt,Hinish,Calf,,Questionable,Calf,,Full Participation in Practice,2024-10-04T19:01:04Z
2024,REG,HOU,5,00-0039009,DE,Dylan Horton,Dylan,Horton,Illness,,Questionable,Illness,,Full Participation in Practice,2024-10-04T19:01:04Z
2024,REG,HOU,5,00-0037258,RB,Dameon Pierce,Dameon,Pierce,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-04T19:01:04Z
2024,REG,HOU,5,00-0030431,WR,Robert Woods,Robert,Woods,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-10-04T19:01:04Z
2024,REG,IND,5,00-0033952,DT,Grover Stewart,Grover,Stewart,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-04T16:10:28Z
2024,REG,IND,5,00-0034431,LB,Zaire Franklin,Zaire,Franklin,,,,Illness,,Full Participation in Practice,2024-10-04T14:04:00Z
2024,REG,IND,5,00-0036672,LB,Grant Stuard,Grant,Stuard,,,,Heel,,Full Participation in Practice,2024-10-04T14:04:00Z
2024,REG,IND,5,00-0036483,G,Will Fries,Will,Fries,Shin,,Out,,,"
    ",2024-10-06T19:15:24Z
2024,REG,IND,5,00-0033393,CB,Kenny Moore,Kenny,Moore,Hip,,Out,Hip,,Did Not Participate In Practice,2024-10-04T14:04:28Z
2024,REG,IND,5,00-0036479,DE,Kwity Paye,Kwity,Paye,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2024-10-04T14:04:40Z
2024,REG,IND,5,00-0036223,RB,Jonathan Taylor,Jonathan,Taylor,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-04T14:05:26Z
2024,REG,IND,5,00-0037830,CB,Samuel Womack,Samuel,Womack,Illness,,Questionable,,,"
    ",2024-10-05T17:29:20Z
2024,REG,IND,5,00-0032383,C,Ryan Kelly,Ryan,Kelly,Neck,,Questionable,Neck,,Did Not Participate In Practice,2024-10-04T14:04:05Z
2024,REG,IND,5,00-0034836,T,Braden Smith,Braden,Smith,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-10-04T14:04:05Z
2024,REG,IND,5,00-0039164,QB,Anthony Richardson,Anthony,Richardson,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-10-04T14:04:05Z
2024,REG,JAX,5,00-0032164,DE,Arik Armstead,Arik,Armstead,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-04T14:29:45Z
2024,REG,JAX,5,00-0038555,RB,Tank Bigsby,Tank,Bigsby,,,,Shoulder,,Limited Participation in Practice,2024-10-04T14:29:21Z
2024,REG,JAX,5,00-0036196,WR,Gabe Davis,Gabe,Davis,,,,Shoulder,,Limited Participation in Practice,2024-10-04T14:29:21Z
2024,REG,JAX,5,00-0036973,RB,Travis Etienne,Travis,Etienne,,,,Shoulder,,Limited Participation in Practice,2024-10-04T14:29:21Z
2024,REG,JAX,5,00-0035642,DE,Josh Hines-Allen,Josh,Hines-Allen,,,,Concussion,,Limited Participation in Practice,2024-10-05T23:46:45Z
2024,REG,JAX,5,00-0039353,CB,Jarrian Jones,Jarrian,Jones,,,,Shoulder,,Limited Participation in Practice,2024-10-04T14:29:21Z
2024,REG,JAX,5,00-0036331,WR,Devin Duvernay,Devin,Duvernay,Hamstring,,Questionable,,,"
    ",2024-10-06T19:18:37Z
2024,REG,JAX,5,00-0038596,S,Antonio Johnson,Antonio,Johnson,Cramps,,Questionable,,,"
    ",2024-10-06T19:46:51Z
2024,REG,JAX,5,00-0038580,LB,Yasir Abdullah,Yasir,Abdullah,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-10-04T19:14:26Z
2024,REG,JAX,5,00-0033881,TE,Evan Engram,Evan,Engram,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-04T19:14:26Z
2024,REG,JAX,5,00-0037244,LB,Devin Lloyd,Devin,Lloyd,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-04T19:14:26Z
2024,REG,JAX,5,00-0034968,S,Darnell Savage,Darnell,Savage,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2024-10-04T19:14:26Z
2024,REG,JAX,5,00-0036306,S,Daniel Thomas,Daniel,Thomas,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-04T19:14:26Z
2024,REG,KC,5,00-0036621,LB,Nick Bolton,Nick,Bolton,,,,Hamstring,,Full Participation in Practice,2024-10-05T18:06:37Z
2024,REG,KC,5,00-0036378,DE,Michael Danna,Michael,Danna,,,,Calf,,Full Participation in Practice,2024-10-05T18:06:57Z
2024,REG,KC,5,00-0033923,RB,Kareem Hunt,Kareem,Hunt,,,,Shoulder,,Full Participation in Practice,2024-10-05T18:06:45Z
2024,REG,KC,5,00-0034818,DT,Derrick Nnadi,Derrick,Nnadi,,,,Triceps,,Full Participation in Practice,2024-10-05T18:06:37Z
2024,REG,KC,5,00-0036360,RB,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,Illness,,Doubtful,Illness,,Limited Participation in Practice,2024-10-05T18:07:53Z
2024,REG,KC,5,00-0035140,WR,Mecole Hardman,Mecole,Hardman,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-05T18:07:35Z
2024,REG,LA,5,00-0032242,T,Rob Havenstein,Rob,Havenstein,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-04T19:30:55Z
2024,REG,LA,5,00-0033884,CB,Tre'Davious White,Tre'Davious,White,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-04T19:30:30Z
2024,REG,LA,5,00-0032775,WR,Demarcus Robinson,Demarcus,Robinson,,,,Hip,,Full Participation in Practice,2024-10-04T19:29:53Z
2024,REG,LA,5,00-0034203,CB,Darious Williams,Darious,Williams,,,,Hamstring,,Full Participation in Practice,2024-10-04T19:29:53Z
2024,REG,LA,5,00-0036603,T,Alaric Jackson,Alaric,Jackson,,,,Knee,,Limited Participation in Practice,2024-10-04T19:31:29Z
2024,REG,LA,5,00-0033908,WR,Cooper Kupp,Cooper,Kupp,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-04T19:33:23Z
2024,REG,LA,5,00-0036237,DT,Larrell Murchison,Larrell,Murchison,Forearm,Foot,Out,Forearm,Foot,Did Not Participate In Practice,2024-10-04T19:33:47Z
2024,REG,LV,5,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,,,,Shoulder,,Full Participation in Practice,2024-10-04T20:46:46Z
2024,REG,LV,5,00-0034759,T,Kolton Miller,Kolton,Miller,,,,Knee,Shoulder,Full Participation in Practice,2024-10-04T20:47:57Z
2024,REG,LV,5,00-0037512,S,Isaiah Pola-Mao,Isaiah,Pola-Mao,,,,Not injury related - personal matter,,Full Participation in Practice,2024-10-04T20:46:46Z
2024,REG,LV,5,00-0032768,G,Cody Whitehair,Cody,Whitehair,,,,Chest,,Full Participation in Practice,2024-10-04T20:48:24Z
2024,REG,LV,5,00-0039338,TE,Brock Bowers,Brock,Bowers,,,,Hip,,Limited Participation in Practice,2024-10-04T20:48:37Z
2024,REG,LV,5,00-0038579,QB,Aidan O'Connell,Aidan,O'Connell,,,,Toe,,Limited Participation in Practice,2024-10-04T20:48:56Z
2024,REG,LV,5,00-0035231,DT,Christian Wilkins,Christian,Wilkins,Foot,,Out,,,"
    ",2024-10-06T21:49:00Z
2024,REG,LV,5,00-0031381,WR,Davante Adams,Davante,Adams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-04T20:51:01Z
2024,REG,LV,5,00-0037517,LB,Luke Masterson,Luke,Masterson,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-04T20:51:23Z
2024,REG,LV,5,00-0039066,TE,Michael Mayer,Michael,Mayer,Not injury related - personal matter,,Out,Not injury related - personal matter,,Did Not Participate In Practice,2024-10-04T20:51:32Z
2024,REG,LV,5,00-0037322,T,Thayer Munford,Thayer,Munford,Knee,Ankle,Out,Knee,Ankle,Did Not Participate In Practice,2024-10-04T20:51:50Z
2024,REG,LV,5,00-0039357,CB,Decamerion Richardson,Decamerion,Richardson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-10-04T20:52:14Z
2024,REG,LV,5,00-0038040,RB,Zamir White,Zamir,White,Groin,,Out,Groin,,Did Not Participate In Practice,2024-10-04T20:52:29Z
2024,REG,LV,5,00-0039413,S,Trey Taylor,Trey,Taylor,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-04T20:52:20Z
2024,REG,LV,5,00-0034973,DE,Maxx Crosby,Maxx,Crosby,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-04T20:50:52Z
2024,REG,LV,5,00-0036990,LB,Divine Deablo,Divine,Deablo,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-10-04T20:50:52Z
2024,REG,LV,5,00-0037383,LB,Kana'i Mauga,Kana'i,Mauga,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-10-04T20:50:52Z
2024,REG,LV,5,00-0037450,RB,Tyreik McAllister,Tyreik,McAllister,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-04T20:50:52Z
2024,REG,LV,5,00-0037255,G,Dylan Parham,Dylan,Parham,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2024-10-04T20:50:52Z
2024,REG,MIA,5,00-0036934,LB,Jaelan Phillips,Jaelan,Phillips,,,,Knee,,Did Not Participate In Practice,2024-10-02T19:50:31Z
2024,REG,MIA,5,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Concussion,,Full Participation in Practice,2024-10-04T19:26:02Z
2024,REG,MIA,5,00-0034419,WR,Braxton Berrios,Braxton,Berrios,,,,Ankle,,Full Participation in Practice,2024-10-04T19:28:36Z
2024,REG,MIA,5,00-0033283,LB,Tyus Bowser,Tyus,Bowser,,,,Knee,,Full Participation in Practice,2024-10-04T19:34:39Z
2024,REG,MIA,5,00-0033084,CB,Kendall Fuller,Kendall,Fuller,,,,Concussion,,Full Participation in Practice,2024-10-04T19:26:02Z
2024,REG,MIA,5,00-0035292,LB,David Long,David,Long,,,,Hamstring,,Full Participation in Practice,2024-10-04T19:29:20Z
2024,REG,MIA,5,00-0031687,RB,Raheem Mostert,Raheem,Mostert,,,,Chest,,Full Participation in Practice,2024-10-04T19:28:42Z
2024,REG,MIA,5,00-0033549,LB,Duke Riley,Duke,Riley,,,,Hamstring,,Full Participation in Practice,2024-10-04T19:29:11Z
2024,REG,MIA,5,00-0034115,RB,Jeffery Wilson,Jeffery,Wilson,,,,Knee,,Full Participation in Practice,2024-10-04T19:26:02Z
2024,REG,MIA,5,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Not injury related - personal matter,,Limited Participation in Practice,2024-10-04T19:30:05Z
2024,REG,MIA,5,00-0033073,DE,Emmanuel Ogbah,Emmanuel,Ogbah,,,,Not injury related - resting player,,Limited Participation in Practice,2024-10-03T19:48:09Z
2024,REG,MIA,5,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,,,,Knee,,Limited Participation in Practice,2024-10-04T19:30:19Z
2024,REG,MIA,5,00-0039880,WR,Malik Washington,Malik,Washington,,,,Quadricep,,Limited Participation in Practice,2024-10-04T19:26:02Z
2024,REG,MIA,5,00-0039040,RB,Devon Achane,Devon,Achane,gameday concussion protocol evaluation,,Out,,,"
    ",2024-10-06T17:48:03Z
2024,REG,MIA,5,00-0030114,S,Jordan Poyer,Jordan,Poyer,Shin,,Out,Shin,,Did Not Participate In Practice,2024-10-04T19:30:44Z
2024,REG,MIA,5,00-0036998,S,Jevon Holland,Jevon,Holland,Hand,,Questionable,,,"
    ",2024-10-06T19:31:25Z
2024,REG,MIA,5,00-0031235,WR,Odell Beckham,Odell,Beckham,Knee,,Questionable,Knee,,Full Participation in Practice,2024-10-04T19:31:22Z
2024,REG,MIA,5,00-0039133,CB,Cam Smith,Cam,Smith,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2024-10-05T18:16:00Z
2024,REG,MIA,5,00-0037327,QB,Skylar Thompson,Skylar,Thompson,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2024-10-04T19:31:03Z
2024,REG,MIN,5,00-0029542,CB,Stephon Gilmore,Stephon,Gilmore,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-04T16:51:52Z
2024,REG,MIN,5,00-0029606,S,Harrison Smith,Harrison,Smith,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-10-04T16:52:20Z
2024,REG,MIN,5,00-0034869,QB,Sam Darnold,Sam,Darnold,,,,Knee,,Full Participation in Practice,2024-10-04T14:47:56Z
2024,REG,MIN,5,00-0038101,CB,Akayleb Evans,Akayleb,Evans,,,,Illness,,Full Participation in Practice,2024-10-04T14:47:56Z
2024,REG,MIN,5,00-0035249,TE,Josh Oliver,Josh,Oliver,,,,Wrist,,Full Participation in Practice,2024-10-04T14:48:04Z
2024,REG,MIN,5,00-0038807,LB,Ivan Pace,Ivan,Pace,,,,Ankle,,Full Participation in Practice,2024-10-04T14:47:56Z
2024,REG,MIN,5,00-0034646,WR,Brandon Powell,Brandon,Powell,,,,Chest,,Full Participation in Practice,2024-10-04T14:48:11Z
2024,REG,MIN,5,00-0033293,RB,Aaron Jones,Aaron,Jones,Hip,,Out,,,"
    ",2024-10-06T15:20:18Z
2024,REG,MIN,5,00-0035229,TE,T.J. Hockenson,T.J.,Hockenson,Knee,,Out,Knee,,Limited Participation in Practice,2024-10-04T14:48:53Z
2024,REG,NE,5,00-0031852,C,David Andrews,David,Andrews,,,,Shoulder,,Did Not Participate In Practice,2024-10-03T19:51:04Z
2024,REG,NE,5,00-0039863,T,Caedan Wallace,Caedan,Wallace,,,,Ankle,,Did Not Participate In Practice,2024-10-03T19:51:04Z
2024,REG,NE,5,00-0039420,TE,Jaheim Bell,Jaheim,Bell,,,,Neck,,Full Participation in Practice,2024-10-03T19:51:22Z
2024,REG,NE,5,00-0035646,LB,Sione Takitaki,Sione,Takitaki,Knee,,Doubtful,Knee,,Limited Participation in Practice,2024-10-04T19:28:07Z
2024,REG,NE,5,00-0036231,S,Kyle Dugger,Kyle,Dugger,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0036345,WR,K.J. Osborn,K.J.,Osborn,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0033307,WR,Kendrick Bourne,Kendrick,Bourne,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0037253,CB,Marcus Jones,Marcus,Jones,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0032580,CB,Jonathan Jones,Jonathan,Jones,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0035266,G,Michael Jordan,Michael,Jordan,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0036105,C,Nick Leverett,Nick,Leverett,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0037287,T,Vederian Lowe,Vederian,Lowe,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0039054,S,Marte Mapu,Marte,Mapu,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0033883,S,Jabrill Peppers,Jabrill,Peppers,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NE,5,00-0039887,G,Layden Robinson,Layden,Robinson,Ankle,Wrist,Questionable,Ankle,Wrist,Limited Participation in Practice,2024-10-04T19:27:51Z
2024,REG,NO,5,00-0038995,DT,Bryan Bresee,Bryan,Bresee,,,,Ankle,,Full Participation in Practice,2024-10-05T19:10:13Z
2024,REG,NO,5,00-0029607,LB,Demario Davis,Demario,Davis,,,,Hamstring,,Full Participation in Practice,2024-10-05T19:09:57Z
2024,REG,NO,5,00-0038905,K,Blake Grupe,Blake,Grupe,,,,Hip,,Full Participation in Practice,2024-10-05T19:09:04Z
2024,REG,NO,5,00-0036040,TE,Juwan Johnson,Juwan,Johnson,,,,Forearm,,Full Participation in Practice,2024-10-05T19:09:04Z
2024,REG,NO,5,00-0033906,RB,Alvin Kamara,Alvin,Kamara,,,,Hip,Ribs,Full Participation in Practice,2024-10-05T19:11:31Z
2024,REG,NO,5,00-0037239,WR,Chris Olave,Chris,Olave,,,,Hamstring,,Full Participation in Practice,2024-10-05T19:09:04Z
2024,REG,NO,5,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,,,,Ankle,,Full Participation in Practice,2024-10-05T19:09:04Z
2024,REG,NO,5,00-0039339,T,Taliese Fuaga,Taliese,Fuaga,,,,Back,Knee,Limited Participation in Practice,2024-10-05T19:09:04Z
2024,REG,NO,5,00-0038612,WR,A.T. Perry,A.T.,Perry,,,,Hamstring,,Limited Participation in Practice,2024-10-03T20:15:37Z
2024,REG,NO,5,00-0035655,S,Will Harris,Will,Harris,Hamstring,,Out,,,"
    ",2024-10-08T01:43:58Z
2024,REG,NO,5,00-0036362,LB,Willie Gay,Willie,Gay,Hand,,Out,Hand,,Did Not Participate In Practice,2024-10-05T19:12:53Z
2024,REG,NO,5,00-0033357,TE,Taysom Hill,Taysom,Hill,Rib,,Out,Rib,,Did Not Participate In Practice,2024-10-05T19:13:27Z
2024,REG,NO,5,00-0036397,G,Shane Lemieux,Shane,Lemieux,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-10-05T19:15:07Z
2024,REG,NO,5,00-0036408,C,Cesar Ruiz,Cesar,Ruiz,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-05T19:13:55Z
2024,REG,NO,5,00-0036926,DE,Payton Turner,Payton,Turner,Knee,,Out,Knee,,Did Not Participate In Practice,2024-10-05T19:15:38Z
2024,REG,NO,5,00-0038551,RB,Kendre Miller,Kendre,Miller,Hamstring,,Doubtful,Hamstring,,Full Participation in Practice,2024-10-06T19:47:50Z
2024,REG,NO,5,00-0031280,QB,Derek Carr,Derek,Carr,Oblique,,Questionable,,,"
    ",2024-10-08T02:59:30Z
2024,REG,NO,5,00-0033082,G,Lucas Patrick,Lucas,Patrick,Groin,,Questionable,Groin,,Did Not Participate In Practice,2024-10-05T19:16:18Z
2024,REG,NO,5,00-0036927,LB,Pete Werner,Pete,Werner,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-10-05T19:17:05Z
2024,REG,NYG,5,00-0035713,LB,Brian Burns,Brian,Burns,,,,Groin,,Limited Participation in Practice,2024-10-04T18:36:37Z
2024,REG,NYG,5,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Heel,,Limited Participation in Practice,2024-10-04T18:36:37Z
2024,REG,NYG,5,00-0039337,WR,Malik Nabers,Malik,Nabers,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-10-04T18:37:31Z
